fighter,odds,date,weight_class,gender,current_lose_streak,current_win_streak,avg_SIG_STlanded,avg_SIG_STpct,avg_TD_landed,avg_TD_pct,longest_win_streak,losses,total_rounds_fought,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,Women's Flyweight_rank,Women's Featherweight_rank,Women's Strawweight_rank,Women's Bantamweight_rank,Heavyweight_rank,Light Heavyweight_rank,Middleweight_rank,Welterweight_rank,Lightweight_rank,Featherweight_rank,Bantamweight_rank,Flyweight_rank,Pound-for-Pound_rank,avg_SUATT,country_of_origin,camp,camp_country,camp_city,primary_discipline,boxer,wrestler,thai_boxer,kickboxer,karateka,judoka,mixed_martial_artist,taekwondoin,kung_fu_jia,jiujitiero,sambo_practitioner,g_in_a_gi,capoeira_artist,striking_arts,wrestling_arts,no_of_rounds_mean,Weight_lbs_mean,win_dif_mean,height_dif_mean,reach_dif_mean,sig_str_dif_mean,avg_sub_att_dif_mean,avg_td_dif_mean,better_rank_mean,total_fight_time_secs_mean,kd_bout_mean,sig_str_landed_bout_mean,sig_str_attempted_bout_mean,sig_str_pct_bout_mean,tot_str_landed_bout_mean,tot_str_attempted_bout_mean,td_landed_bout_mean,td_attempted_bout_mean,td_pct_bout_mean,sub_attempts_bout_mean,pass_bout_mean,rev_bout_mean,location_mode,date_amin,date_amax,bout_id_unique
Luke Zachrich,-290,2014-11-07,Middleweight,MALE,0,1,34.5,0.28,0.5,0.5,1,1,4,0,0,1,0,0,0,1,Orthodox,187.96,187.96,185,32,,,,,,,,,,,,,,,,,,,boxing,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3.0,185.0,-1.0,-2.54,-2.54,-20.833333333333332,-0.5555555556666667,-0.5,0.0,403.6666666666667,0.0,3.0,11.0,0.27,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Las Vegas, Nevada, USA' 'Orlando, Florida, USA'
 'Sydney, New South Wales, Australia']",2014-04-19,2014-11-07,"['e41aaf848910d81acf5b1f8b7c693a74' 'bdeab7e74f803b6b7d6eb2ddb21b323f'
 'bb4970f37624288cf3478ac33db3b238']"
Lyman Good,110,2020-06-20,Welterweight,MALE,0,1,,,0.38,1.0,1,2,10,0,0,0,3,0,0,3,Orthodox,182.88,187.96,170,35,,,,,,,,,,,,,,0.0,United States,,,,karate,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3.0,170.0,-2.5,0.8466666666666667,2.1166666666666667,-7.413095238333333,0.1342261905,-0.5251984128333334,0.0,548.3333333333334,0.3333333333333333,70.33333333333333,147.66666666666666,0.4766666666666666,79.0,157.33333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,"New York City, New York, USA",2015-07-15,2020-06-20,"['929f664e3dd9a833b2f1de50bf6443ea' '9cff95a247a4d66e7824b1c98447add5'
 'da44a8066313d5387e43728abb44d3e8' 'b8960a356dda6e2d9b90413b76492bdb'
 'ec7f0184884bbbc2134b682233c5fe35' '60ed9a9606b386a6c8ed896c37e5fe1e']"
Lyoto Machida,-190,2018-05-12,Middleweight,MALE,0,1,,,0.608695652,0.267391304,8,8,61,0,2,6,6,1,0,15,Southpaw,185.42,187.96,185,39,,,,,,,12.0,,,,,,,0.347826087,,Kings MMA,California,Huntington Beach,karate,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.25,185.0,-2.625,-0.15875,-0.47625000000000023,5.350845525,-0.08789818756250001,0.34224460593749995,0.375,649.9333333333333,0.4,15.8,39.2,0.43099999999999994,17.4,40.8,0.2,0.4,0.15,0.0,0.2,0.0,"Toronto, Ontario, Canada",2010-05-08,2018-05-12,"['06ed05cf144a03392eb1e6ff15d8d1f1' 'bbf56c5e3d94c7862bfe49c8c5a5f2db'
 '070ffdde61b3363c9a97ec7fcb0b6086' 'a21bd7bf64fad8287ea32d10f4511f9f'
 'e6be8090235e672256e83229e918a4d2' '9c6e7cc2b42d410d0b64c7838d6f1da3'
 '04df5ca2b495dda2579fc4cecc751549' '3844875098e48d80d37b97e5f29a5a3a'
 '57a03c8ffac49d5581a2c1eac00b26a4' '468b7b7c95e27ea3bb20224303bbcf2f'
 '35b4d43f2f033c31774f8b1f1d2aafcd' 'ff0c06e686dd3f42193a0be7cd31f460'
 '667bef6e3bf1f478338f96f7b54e328e' '1081233361d657307e8982b759173482'
 'f0b16d589c26763c586925f85c55b674' '9ca9cce98434cd1df372d80b61b4e82a']"
Mac Danzig,165,2013-12-14,Lightweight,MALE,2,0,,,1.0,0.355,2,7,28,0,0,2,1,2,0,5,Orthodox,172.72,177.8,155,33,,,,,,,,,,,,,,0.5,,,,,jiu jitsu,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,3.0,155.0,-0.2857142857142857,0.7257142857142858,-1.0885714285714285,2.0150303542857144,-0.25230855214285713,-0.08235755485714284,0.0,612.2857142857143,0.16666666666666666,36.5,70.0,0.49000000000000005,59.666666666666664,96.16666666666667,0.6666666666666666,2.1666666666666665,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.0,"['Atlanta, Georgia, USA' 'Macau, China' 'Montreal, Quebec, Canada'
 'Sacramento, California, USA' 'Seattle, Washington, USA'
 'Vancouver, British Columbia, Canada' 'Washington, DC, USA']",2010-06-12,2013-12-14,"['aa6e3ddcc655f77ff871f8c9c7eecdf0' '504bff14a62ee771336aa9efbed243c2'
 'a5abd5fce91e3f4b64e4432225f8f6b9' 'fdadd5b56430447dea22b8d1b8d7138c'
 '2e3a534d74eb98de4586d490d36bc55a' '23cf932cd9931d6207c34362e8659a17'
 '317a83f057ade289463a13134c1cbafc']"
Maciej Jewtuszko,-155,2011-02-26,Lightweight,MALE,0,0,,,,,0,0,0,0,0,0,0,0,0,0,Southpaw,182.88,188.0,155,30,,,,,,,,,,,,,,,,,,,mixed,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3.0,155.0,0.0,0.0,-2.58,45.0,2.0,1.0,0.0,900.0,,,,,,,,,,,,,"Sydney, New South Wales, Australia",2011-02-26,2011-02-26,['ae8366c49d122cf7b9e96b5e002a5152']
Mackens Semerzier,-145,2012-03-02,Featherweight,MALE,1,0,29.5,0.72,2.0,0.4,1,1,4,0,0,0,0,1,0,1,Orthodox,175.26,182.88,145,31,,,,,,,,,,,,,,,,,,,mixed,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,3.0,145.0,0.0,-3.81,-5.08,-5.25,0.25,-0.5,0.0,161.5,0.0,9.0,10.0,0.9,24.0,28.0,3.0,5.0,0.6,1.0,2.0,0.0,"['Seattle, Washington, USA' 'Sydney, New South Wales, Australia']",2011-03-26,2012-03-02,['92a7750ecdad21c5af2d3767624c31cf' '6f7b84690302e61376e69b7df450bf58']
Mackenzie Dern,-160,2020-12-12,Women's Strawweight,FEMALE,0,3,3.74,0.38,0.28,0.05,3,1,1,0,0,0,0,0,0,5,Orthodox,162.56,160.02,115,27,,,,,,,,,,,,,,,United States,RVCA Training Center ,California,Costa Mesa,jiu jitsu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,115.0,0.0,-3.81,-0.8466666666666667,-12.441666666666668,-0.2333333333333333,0.61,0.16666666666666666,525.75,0.3333333333333333,13.333333333333334,66.0,0.2733333333333334,23.666666666666668,76.33333333333333,0.0,2.3333333333333335,0.0,0.6666666666666666,1.0,0.0,"Las Vegas, Nevada, USA",2018-03-03,2020-12-12,"['aab365d5eafed8ec6a2da1b8b6552f41' 'd11ca0ba6ce74412c806978091c04710'
 'b20316e9a2845550c9b4ca2eba6826d2' '97cc0e0ea27224e9b39d296ba88e8fa1'
 'd894763b6e420992dded374e6ff445f8' '69b3c0048227c77849d40af7200d7be6']"
Macy Chiasson,-800,2020-02-15,Women's Bantamweight,FEMALE,1,0,3.76,0.55,0.0,0.0,3,1,8,0,0,0,2,1,0,3,Orthodox,180.34,182.88,135,28,,,,12.0,,,,,,,,,,,United States,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.2,135.0,-0.6,-1.5240000000000002,-5.588000000000002,-0.720666666,-0.020000000000000018,-0.1646666666,0.6,556.4,0.3333333333333333,45.333333333333336,87.66666666666667,0.5133333333333333,83.0,137.0,1.0,6.0,0.12333333333333334,0.6666666666666666,2.0,0.0,"Las Vegas, Nevada, USA",2018-11-30,2020-02-15,"['868d7d157add5fd7410505b7d162703a' '26ebeba3c33cbffdf922e89135b77b74'
 '91c70ceef4ed645c7b40b233070bd106' '344a1206920d55b9d5facbc3ca07fe7c'
 'a62e7a64490c2f1493e2e19a9a95d831']"
Mads Burnell,205,2018-05-27,Featherweight,MALE,0,1,,,1.5,0.21,1,1,6,0,0,1,0,0,0,1,Orthodox,172.72,175.26,145,24,,,,,,,,,,,,,,0.5,,,,,jiu jitsu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,145.0,-2.6666666666666665,3.3866666666666667,0.8466666666666667,-11.388888889999999,-0.138888889,-1.0138888890000002,0.0,782.3333333333334,0.0,20.0,45.0,0.46499999999999997,90.0,144.5,4.5,9.5,0.45999999999999996,0.5,7.5,0.5,"['Liverpool, England, United Kingdom'
 'Rotterdam, Zuid-Holland, Netherlands' 'St. Louis, Missouri, USA']",2017-09-02,2018-05-27,"['93400ab66be7856bda58051b5054ba42' '3f68a7f2e3ea9885f1c73a180a7ef0a0'
 'd565e5cd877e06c592943dc1f93b8e44']"
Magnus Cedenblad,-250,2016-11-19,Middleweight,MALE,0,4,15.2,0.552,1.2,0.22,4,1,10,0,0,1,1,2,0,4,Orthodox,195.58,200.66,185,34,,,,,,,,,,,,,,,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,185.0,-1.8333333333333333,-4.656666666666666,-5.9266666666666685,-10.21388889,-0.1416666666666667,-0.8388888888333333,0.0,470.8333333333333,0.0,17.0,35.25,0.5125,44.75,68.5,1.5,2.0,0.4,0.75,2.25,0.5,"Stockholm, Sweden",2012-04-14,2016-11-19,"['9647da48472c76dac22a13dfbb83495d' '4535c4e2967077523a54934cdb14e92e'
 '2b38918d497622e8245ff47fb6e8613d' 'b4b123828de7ffbba04bfd2e69faaed1'
 '564db6a5f71c166d1433c9795cc82776' 'd4dd45a169775296d92daba05a79d41d']"
Magomed Ankalaev,-335,2020-10-24,Light Heavyweight,MALE,0,4,3.46,0.56,0.68,0.33,4,1,11,0,0,1,3,0,0,4,Orthodox,190.5,190.5,205,28,,,,,,11.0,,,,,,,,,Russia,,,,sambo,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,205.0,-0.6666666666666666,-4.233333333333333,-0.8466666666666667,-16.603333333333335,-0.16666666666666666,0.2977777778333333,0.16666666666666666,531.0,0.5,27.25,50.5,0.5375,43.75,68.75,0.25,0.75,0.0825,0.0,1.25,0.5,"Moscow, Moscow, Russia",2018-03-17,2020-10-24,"['84e3475b330805f4d5ee853cb1fcc046' '8335176126aa6981f24c880444a86264'
 'da1677b2dc3065394d22561aa529bc0e' '62776b81b1ccb86f4d3c93f07ab10820'
 '1c8d4679b80c89b24521161f53c887af' 'c234a57d5cecad72164c62345fcc79c7']"
Magomed Bibulatov,-290,2019-02-02,Flyweight,MALE,1,0,28.0,0.47,1.0,0.14,1,1,4,0,0,1,0,0,0,1,Orthodox,165.1,165.1,125,30,,,,,,,,,,,,11.0,,,,,,,karate,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.0,125.0,-2.3333333333333335,0.0,-1.6933333333333334,-22.060606059999998,-0.6363636363333334,-0.212121212,0.3333333333333333,632.6666666666666,,,,,,,,,,,,,"['Buffalo, New York, USA' 'Fortaleza, Ceara, Brazil'
 'Las Vegas, Nevada, USA']",2017-04-08,2019-02-02,"['974d29bbd6565873d2b62cd466043438' '9ae9c5571a9b9081d5fafe2099eb20ff'
 'df806282098d4f47424c6b54fb6a637f']"
Magomed Mustafaev,-140,2020-02-22,Lightweight,MALE,0,1,,,0.0,0.0,2,1,7,0,0,0,3,0,0,3,Orthodox,172.72,180.34,155,31,,,,,,,,,,,,,,0.7,Russia,JacksonWink MMA,New Mexico,Albuquerque,wrestling,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,155.0,-1.8,-1.524,-3.556,-23.033666668000002,-0.46833333320000003,-1.05,0.0,435.0,0.4,18.8,32.0,0.62,25.2,39.2,1.6,3.2,0.144,0.2,0.0,0.0,"['Auckland, New Zealand' 'Belfast, Northern Ireland, United Kingdom'
 'Berlin, Berlin, Germany' 'Las Vegas, Nevada, USA'
 'Saint Petersburg, Saint Petersburg, Russia']",2015-06-20,2020-02-22,"['be60ddeca3a7b83a2137c2b5115185a0' 'd75f3a063216de216daf20ba6eb385e1'
 '738d976d8ee683c19b575fb5bd69a12c' 'b9c9d02a149cde9d00d077a8c47f3465'
 'c3df5bad9aa81cc9c84c628c9902bfd7']"
Maia Stevenson,350,2018-02-03,Women's Strawweight,FEMALE,0,0,,,,,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,157.48,115,35,,,,,,,,,,,,,,,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,115.0,0.0,2.54,12.7,0.0,0.0,0.0,0.0,230.0,,,,,,,,,,,,,"Belem, Para, Brazil",2018-02-03,2018-02-03,['ebdd5e84f2ef0a541ba2c3cf912ce301']
Maiquel Falcao,230,2010-11-20,Middleweight,MALE,0,0,,,,,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,175.0,185,29,,,,,,,,,,,,,,,,,,,jiu jitsu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,185.0,-3.0,0.0,-20.58,-16.0,0.0,-2.0,0.0,900.0,1.0,25.0,45.0,0.55,54.0,77.0,1.0,1.0,1.0,3.0,3.0,0.0,"Auburn Hills, Michigan, USA",2010-11-20,2010-11-20,['03fec102317bd4ca6cbda637a9a540d8']
Mairbek Taisumov,-245,2019-09-07,Lightweight,MALE,0,6,2.98,0.39,1.34,0.63,6,1,13,0,0,2,5,0,0,7,Orthodox,175.26,185.42,155,31,,,,,,,,,,,,,,,,Tiger Muay Thai,Thailand,Phuket,muay thai,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3.0,155.0,-1.8888888888888888,2.8222222222222224,0.8466666666666666,-5.396613756666667,0.1111111111111111,-0.7814814815555555,0.0,521.8888888888889,0.4,27.6,66.8,0.434,30.8,70.2,0.4,0.4,0.2,0.0,0.0,0.0,"Stockholm, Sweden",2014-01-04,2019-09-07,"['08ba601ea66883f7b1415157313d2826' 'bb9bb7a2623ef080237db4e97b4825fb'
 'e8367211a4ad63d2ea4ca51a01643e33' '1786fb692a259aa2f9add44c8fe95e70'
 '927bb78ee540e10d55c9447c704b8f3b' 'f1a3331c574e8d24df9cbe827da48328'
 '4fef66cbbbaf83cab006eab04cd2eab5' '35d7eb9e2a5c3f081803372c037baa60'
 '1673d82ddcd40f16fe45bba7b500aa9c']"
Makhmud Muradov,-143,2021-01-23,Middleweight,MALE,0,2,,,0.51,0.25,2,0,6,0,0,1,1,0,0,2,Orthodox,187.96,190.5,185,30,,,,,,,,,,,,,,0.5,Uzbekistan,,,,sambo,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3.0,191.66666666666666,-0.6666666666666666,3.3866666666666667,1.27,0.7233333333333333,0.5933333333333334,-0.4099999999999999,0.0,874.5,0.0,54.0,169.0,0.31,56.0,171.0,0.0,3.0,0.0,0.0,0.0,0.0,"['Abu Dhabi, Abu Dhabi, United Arab Emirates' 'Copenhagen, Denmark'
 'Washington, DC, USA']",2019-09-28,2021-01-23,"['b41f9548fb42dd0184117def4449814d' '29ba718541332631e1d7bc24804d20fc'
 '6a0decc9ebc281687b53e830a9e8303d']"
Maki Pitolo,115,2020-08-29,Middleweight,MALE,1,0,4.95,0.45,2.27,0.66,1,2,6,0,0,0,1,0,0,1,Orthodox,177.8,190.5,185,29,,,,,,,,,,,,,,,United States,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,173.75,0.25,0.635,2.54,0.5175000000000001,-0.35,-1.4300000000000002,0.0,723.3333333333334,,,,,,,,,,,,,"Las Vegas, Nevada, USA",2019-10-05,2020-08-29,"['19f3e8d1f5f1b8a7a02fa424884f962d' '622d9e0163d6d1d4bb9085113b2c2ca8'
 '1ba09eeaf2820caee4818dc2cc41b5ee' 'b8f6556518cd4f0ff7e66cf2bcaf0558']"
Makwan Amirkhani,225,2020-10-10,Featherweight,MALE,0,1,,,3.45,0.36,3,2,17,0,1,1,1,3,0,6,Southpaw,177.8,182.88,145,31,,,,,,,,,,,,,,1.6,Finland,SBG Ireland,Ireland,Dublin,wrestling,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,145.0,-1.6666666666666667,1.411111111111111,-0.2822222222222222,-6.291693121111112,0.5224867725555556,0.3934920634444445,0.0,555.125,0.16666666666666666,14.0,28.5,0.43500000000000005,21.0,37.166666666666664,2.1666666666666665,4.333333333333333,0.5833333333333334,1.0,2.6666666666666665,0.6666666666666666,"['Abu Dhabi, Abu Dhabi, United Arab Emirates'
 'London, England, United Kingdom' 'Stockholm, Sweden']",2015-01-24,2020-10-10,"['0928928490dd907052f83fa78a658705' '49538e867bac0729a1adf34982781b3e'
 '6a809b3f516fdcdb67346a846891e68a' 'c1d18a6e2bc6d96e7df7048c4f1190c0'
 '4c5babfbe28bc9c012b7aabbbd63ac41' '48f6c8fb152ffbb8af3dd92f493d5a41'
 '50f4f5d5d9f63315fa968fe35062ddd2' 'cff15f246f34d954c8082159f313d644'
 '8fdff82ca7f4bcb9e7bcaf9c2a751a3b']"
Malcolm Gordon,250,2020-11-28,Flyweight,MALE,1,0,,,0.0,0.0,0,1,1,0,0,0,0,0,0,0,Switch,170.18,180.34,125,30,,,,,,,,,,,,,,0.0,Canada,,,,jiu jitsu,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3.0,125.0,-0.5,-3.81,-5.08,-2.19,-0.7,-0.34,0.0,282.0,,,,,,,,,,,,,"['Abu Dhabi, Abu Dhabi, United Arab Emirates' 'Las Vegas, Nevada, USA']",2020-07-18,2020-11-28,['8f3db114ed08e9ed6bcfd8fe0f6d35a1' 'a72057a756db59d9da2494d8996cef75']
Mallory Martin,-315,2020-08-29,Women's Strawweight,FEMALE,1,0,4.56,0.59,3.53,0.62,0,1,2,0,0,0,0,0,0,0,Orthodox,162.56,160.02,115,26,,,,,,,,,,,,,,,United States,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,115.0,1.0,-5.08,0.0,0.06,0.15,-2.62,0.0,384.5,,,,,,,,,,,,,"['Las Vegas, Nevada, USA' 'Washington, DC, USA']",2019-12-07,2020-08-29,['372c4330dff3e03ddd7122cb94a99c1a' '56b2efbd94471f765e9581214c3ab9ad']
Manel Kape,100,2021-02-06,Flyweight,MALE,0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Southpaw,165.1,172.72,125,27,,,,,,,,,,,,,,0.0,Angola,,,,boxing,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,125.0,-6.0,0.0,2.54,-4.2,-1.1,-1.08,0.0,,,,,,,,,,,,,,"Las Vegas, Nevada, USA",2021-02-06,2021-02-06,['a3b29d5d2188fbcc418482097417e66a']
Manny Bermudez,-185,2019-10-18,Featherweight,MALE,1,0,,,3.06,0.54,3,1,7,0,0,0,0,3,0,3,Orthodox,177.8,180.34,145,25,,,,,,,,,,,,,,3.1,,,,,jiu jitsu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,139.0,-0.2,0.508,-1.016,-30.522000000000002,0.82,-0.194,0.0,353.4,0.2,17.2,28.0,0.6100000000000001,28.0,39.8,1.2,2.2,0.5900000000000001,1.2,2.8,0.6,"['Anaheim, California, USA' 'Boston, Massachusetts, USA'
 'Hamburg, Hamburg, Germany' 'Orlando, Florida, USA'
 'Phoenix, Arizona, USA']",2018-02-24,2019-10-18,"['dae8c7a54eb98515e5da386a375fe06a' '7a5dfe8e749ffaff4cb2ead76be94a27'
 '154ff4e5567af5d8e42deca260132980' 'ad3a1ea0cd63acf628d21653ec5feb39'
 '1b6bb6eca3a359618ddd7b637ae206ce']"
Manon Fiorot,-215,2021-01-20,Women's Flyweight,FEMALE,0,0,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,170.18,125,30,,,,,,,,,,,,,,0.0,France,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,125.0,-1.0,5.08,7.62,-4.85,0.0,-4.65,0.0,,,,,,,,,,,,,,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-01-20,2021-01-20,['fe31c948c3d9aaeba81266ff875e6453']
Manuel Rodriguez,215,2012-12-14,Welterweight,MALE,0,0,,,,,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,172.72,170,27,,,,,,,,,,,,,,,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,170.0,0.0,-5.08,-17.78,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,"Gold Coast, Queensland, Australia",2012-12-14,2012-12-14,['b4c462bf0d79885652625387c705c96e']
Manvel Gamburyan,120,2016-11-19,Bantamweight,MALE,1,0,,,2.142857143,0.333571429,2,8,32,0,0,3,0,3,0,6,Orthodox,165.1,170.18,135,35,,,,,,,,,,,,,,0.571428571,,,,,judo,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3.0,135.0,0.4444444444444444,4.797777777777778,2.8222222222222224,-0.02467532444444566,0.3655918154444444,0.331993007,0.0,708.7777777777778,0.125,21.0,51.75,0.4725,38.875,72.375,2.125,7.5,0.27375000000000005,0.5,0.25,0.125,"Las Vegas, Nevada, USA",2011-06-26,2016-11-19,"['0389132566ce2f1c2ec63e17d342054a' '930bb9c219de4e36c67444305ab9bbaa'
 'e74ca0360a05172bf75a2345331c5db0' '1f3f7c756580780a5fda69e31828b1e4'
 'c2342d2092ff6b350c31daea198f74a6' 'e45189e9dd77dadc93e379f8c102c3f9'
 '272bd9896fbe6b9ed577e4ca4473af21' '9d587e54b5d78eb6255354158dfc0771'
 '0c5d771cbbfdd08ec58d5649ebce39fc']"
Mara Romero Borella,210,2020-09-19,Women's Flyweight,FEMALE,3,0,,,1.66,0.43,1,4,14,0,1,0,0,1,0,2,Orthodox,167.64,175.26,125,34,,,,,,,,,,,,,,0.2,,,,,judo,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.0,125.0,-0.875,-2.2225,-1.0124999999999997,-12.834166666249999,-0.38750000000000007,0.11999999999999998,0.25,632.6666666666666,0.0,35.666666666666664,90.33333333333333,0.5033333333333333,55.0,112.33333333333333,1.0,2.3333333333333335,0.44333333333333336,0.0,0.0,0.0,"Las Vegas, Nevada, USA",2017-10-07,2020-09-19,"['4794f7cddef44a7ded126ce65ce83228' 'ad48e535eda2e0cb6f2a4f723737eb78'
 '503f1bfcdd90b1e2a1f2e303f063110a' '85d70173788497b8e6ef78f5961e8883'
 'c1fb28bfcb7d6e136ad964ef3a6f8068' 'f121d5bd6b1c30d77a9a69fc18560e00'
 'c8ce5798b8a256c92ee2e1115e18ecb3' '29de7ee19c1a75bb6f64a457c7da3681']"
Marc Diakiese,-167,2020-07-18,Lightweight,MALE,0,2,2.86,0.37,2.5,0.4,3,3,21,0,0,3,2,0,0,5,Orthodox,177.8,185.42,155,27,,,,,,,,,,,,,,,England,American Top Team,Florida,Coconut Creek,mixed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,155.0,-0.5,-0.3175,-1.27,-2.32130952375,0.169642857125,-0.295773809625,0.0,719.0,0.4,36.6,100.2,0.48,44.4,110.0,1.4,4.0,0.26399999999999996,0.0,0.6,0.2,"London, England, United Kingdom",2016-10-08,2020-07-18,"['4a7bc4333ce76315a72e37f5c80f1ed4' 'b2f0f0ef73ec530efd137aa54bb8ad21'
 '742a4196e893bc98c7f83e3cad618a88' '03ef0df12d4504ee39219db939f0d854'
 '235537331824597abc0b64a3c45d5933' '820f6429d11d9b80e6266a17d4605db1'
 'dc38cc758bcf1fe542820358cd3fd768' '0b933d05f364195da80438147cfa5d55']"
Marc-Andre Barriault,100,2020-06-20,Middleweight,MALE,3,0,3.53,0.43,0.33,0.16,0,3,9,0,0,0,0,0,0,0,Orthodox,185.42,187.96,185,30,,,,,,,,,,,,,,,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,185.0,3.0,1.27,3.8099999999999996,16.5925,0.5,1.0225,0.0,745.0,1.0,74.0,137.0,0.54,74.0,137.0,1.0,1.0,1.0,0.0,0.0,0.0,"['Busan, South Korea' 'Edmonton, Alberta, Canada' 'Las Vegas, Nevada, USA'
 'Ottawa, Ontario, Canada']",2019-05-04,2020-06-20,"['64b4483c5f3f93e1990093cbc6cded7f' '968c98b5c6095b658bd4c51538e42b0a'
 '9016875ba8309a223f03f56ced63baf7' 'a1d134d4b20108d35642cb5c1ff2c55b']"
Marcel Fortuna,-255,2017-11-11,Light Heavyweight,MALE,1,0,,,0.0,0.0,1,1,4,0,0,0,1,0,0,1,Orthodox,185.42,187.96,205,32,,,,,,,,,,,,,,0.0,,,,,jiu jitsu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,205.0,-1.3333333333333333,-5.926666666666667,-9.313333333333333,-17.323809523333335,-0.7999999999999999,-1.9619047619999999,0.0,663.3333333333334,0.0,59.0,140.0,0.42,65.0,146.0,1.0,9.0,0.11,1.0,3.0,0.0,"['Houston, Texas, USA' 'Las Vegas, Nevada, USA' 'Norfolk, Virginia, USA']",2017-02-04,2017-11-11,"['2b3f9e92ae6f0d82af46c72bbeefd8df' '5db195a96893b31f8fde68dc87b519ab'
 'de9eb006274c368251500d1837d55b3c']"
Marcelo Golm,250,2019-04-20,Heavyweight,MALE,2,0,,,0.333333333,0.333333333,1,2,7,0,0,0,0,1,0,1,Orthodox,190.5,190.5,249,26,,,,,,,,,,,,,,0.333333333,,,,,mixed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,249.0,-0.25,2.54,-3.81,25.7916666675,0.45833333325000003,-0.16666666675,0.0,364.6666666666667,0.0,27.666666666666668,52.0,0.48666666666666664,37.0,62.666666666666664,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,"['Belem, Para, Brazil' 'Moncton, New Brunswick, Canada'
 'Saint Petersburg, Saint Petersburg, Russia'
 'Sao Paulo, Sao Paulo, Brazil']",2017-10-28,2019-04-20,"['84968d8c53297aad5c562eb5a0b24492' '582bbd0a6d03cd3ff8929fd4a3a179bd'
 '9b3d8ce96883e99a4064a11e55b0d82f' '6cc4c340eabcbf53817c40781c6487b5']"
Marcelo Guimaraes,250,2016-03-05,Middleweight,MALE,0,1,,,1.666666667,0.163333333,1,1,8,0,2,0,0,0,0,2,Orthodox,182.88,185.42,185,32,,,,,,,,,,,,,,0.0,,,,,jiu jitsu,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,185.0,-0.5,3.8100000000000005,1.8199999999999994,-2.25,0.0,0.0833333335,0.0,677.25,0.0,70.5,131.5,0.55,107.5,169.0,1.5,13.0,0.165,0.0,0.0,0.0,"['Las Vegas, Nevada, USA' 'Saitama, Japan' 'San Antonio, Texas, USA'
 'San Jose, California, USA']",2012-07-11,2016-03-05,"['d43807a0baf2a290c3490538a486c732' '373347a618a543be202cb36b2f8bbcde'
 '6b8fe36ff410b598b5eb75e2ff37b89f' 'c40f33993dc01649ea27128634265c9f']"
